DateTime,Total
04/03/2021 02:00,0
04/03/2021 02:15,0
04/03/2021 02:30,0
04/03/2021 02:45,0
04/03/2021 03:00,0
04/03/2021 03:15,0
04/03/2021 03:30,0
04/03/2021 03:45,0
04/03/2021 04:00,0
04/03/2021 04:15,0
04/03/2021 04:30,0
04/03/2021 04:45,0
04/03/2021 05:00,0
04/03/2021 05:15,0
04/03/2021 05:30,0
04/03/2021 05:45,0
04/03/2021 06:00,0
04/03/2021 06:15,0
04/03/2021 06:30,0
04/03/2021 06:45,0
04/03/2021 07:00,0
04/03/2021 07:15,0
04/03/2021 07:30,0.025
04/03/2021 07:45,0.445
04/03/2021 08:00,1.0125
04/03/2021 08:15,3.895
04/03/2021 08:30,7.085
04/03/2021 08:45,7.835
04/03/2021 09:00,6.945
04/03/2021 09:15,11.1075
04/03/2021 09:30,14.5375
04/03/2021 09:45,15.0525
04/03/2021 10:00,12.0175
04/03/2021 10:15,14.3
04/03/2021 10:30,14.275
04/03/2021 10:45,25.665
04/03/2021 11:00,32.9225
04/03/2021 11:15,43.9975
04/03/2021 11:30,36.4675
04/03/2021 11:45,28.75
04/03/2021 12:00,22.135
04/03/2021 12:15,32.1975
04/03/2021 12:30,37.9575
04/03/2021 12:45,58.275
04/03/2021 13:00,58.315
04/03/2021 13:15,50.9175
04/03/2021 13:30,50.6925
04/03/2021 13:45,36.7475
04/03/2021 14:00,47.4
04/03/2021 14:15,43.3975
04/03/2021 14:30,47.5875
04/03/2021 14:45,51.2725
04/03/2021 15:00,68.8425
04/03/2021 15:15,43.68
04/03/2021 15:30,42.8575
04/03/2021 15:45,73.7025
04/03/2021 16:00,38.9625
04/03/2021 16:15,33.0975
04/03/2021 16:30,36.89
04/03/2021 16:45,51.395
04/03/2021 17:00,43.1575
04/03/2021 17:15,21.8775
04/03/2021 17:30,14.8675
04/03/2021 17:45,7.125
04/03/2021 18:00,0.69
04/03/2021 18:15,0.0625
04/03/2021 18:30,0
04/03/2021 18:45,0
04/03/2021 19:00,0
04/03/2021 19:15,0
04/03/2021 19:30,0
04/03/2021 19:45,0
04/03/2021 20:00,0
04/03/2021 20:15,0
04/03/2021 20:30,0
04/03/2021 20:45,0
04/03/2021 21:00,0
04/03/2021 21:15,0
04/03/2021 21:30,0
04/03/2021 21:45,0
04/03/2021 22:00,0
04/03/2021 22:15,0
04/03/2021 22:30,0
04/03/2021 22:45,0
04/03/2021 23:00,0
04/03/2021 23:15,0
04/03/2021 23:30,0
04/03/2021 23:45,0
05/03/2021 00:00,0
05/03/2021 00:15,0
05/03/2021 00:30,0
05/03/2021 00:45,0
05/03/2021 01:00,0
05/03/2021 01:15,0
05/03/2021 01:30,0
05/03/2021 01:45,0
05/03/2021 02:00,0
05/03/2021 02:15,0
05/03/2021 02:30,0
05/03/2021 02:45,0
05/03/2021 03:00,0
05/03/2021 03:15,0
05/03/2021 03:30,0
05/03/2021 03:45,0
05/03/2021 04:00,0
05/03/2021 04:15,0
05/03/2021 04:30,0
05/03/2021 04:45,0
05/03/2021 05:00,0
05/03/2021 05:15,0
05/03/2021 05:30,0
05/03/2021 05:45,0
05/03/2021 06:00,0
05/03/2021 06:15,0
05/03/2021 06:30,0
05/03/2021 06:45,0
05/03/2021 07:00,0.0375
05/03/2021 07:15,0.83
05/03/2021 07:30,6.9925
05/03/2021 07:45,16.1175
05/03/2021 08:00,26.34
05/03/2021 08:15,34.105
05/03/2021 08:30,27.2475
05/03/2021 08:45,68
05/03/2021 09:00,118.7575
05/03/2021 09:15,105.0275
05/03/2021 09:30,128.8375
05/03/2021 09:45,149.0975
05/03/2021 10:00,158.8275
05/03/2021 10:15,184.34
05/03/2021 10:30,223
05/03/2021 10:45,221.135
05/03/2021 11:00,233.12
05/03/2021 11:15,247.63
05/03/2021 11:30,248.9025
05/03/2021 11:45,244.58
05/03/2021 12:00,257.16
05/03/2021 12:15,285.2625
05/03/2021 12:30,279.5325
05/03/2021 12:45,262.9525
05/03/2021 13:00,243.395
05/03/2021 13:15,279.89
05/03/2021 13:30,294.8325
05/03/2021 13:45,222.845
05/03/2021 14:00,144.0875
05/03/2021 14:15,236.03
05/03/2021 14:30,172.1675
05/03/2021 14:45,144.4575
05/03/2021 15:00,167.3475
05/03/2021 15:15,167.45
05/03/2021 15:30,182.23
05/03/2021 15:45,173.0475
05/03/2021 16:00,166.8925
05/03/2021 16:15,109.285
05/03/2021 16:30,108.785
05/03/2021 16:45,108.04
05/03/2021 17:00,89.9825
05/03/2021 17:15,72.6025
05/03/2021 17:30,40.9025
05/03/2021 17:45,21.8
05/03/2021 18:00,10.29
05/03/2021 18:15,1.38
05/03/2021 18:30,0.115
05/03/2021 18:45,0
05/03/2021 19:00,0
05/03/2021 19:15,0
05/03/2021 19:30,0
05/03/2021 19:45,0
05/03/2021 20:00,0
05/03/2021 20:15,0
05/03/2021 20:30,0
05/03/2021 20:45,0
05/03/2021 21:00,0
05/03/2021 21:15,0
05/03/2021 21:30,0
05/03/2021 21:45,0
05/03/2021 22:00,0
05/03/2021 22:15,0
05/03/2021 22:30,0
05/03/2021 22:45,0
05/03/2021 23:00,0
05/03/2021 23:15,0
05/03/2021 23:30,0
05/03/2021 23:45,0
06/03/2021 00:00,0
06/03/2021 00:15,0
06/03/2021 00:30,0
06/03/2021 00:45,0
06/03/2021 01:00,0
06/03/2021 01:15,0
06/03/2021 01:30,0
06/03/2021 01:45,0
06/03/2021 02:00,0
06/03/2021 02:15,0
06/03/2021 02:30,0
06/03/2021 02:45,0
06/03/2021 03:00,0
06/03/2021 03:15,0
06/03/2021 03:30,0
06/03/2021 03:45,0
06/03/2021 04:00,0
06/03/2021 04:15,0
06/03/2021 04:30,0
06/03/2021 04:45,0
06/03/2021 05:00,0
06/03/2021 05:15,0
06/03/2021 05:30,0
06/03/2021 05:45,0
06/03/2021 06:00,0
06/03/2021 06:15,0
06/03/2021 06:30,0
06/03/2021 06:45,0
06/03/2021 07:00,0.1
06/03/2021 07:15,3.1625
06/03/2021 07:30,4.665
06/03/2021 07:45,15.5275
06/03/2021 08:00,22.9775
06/03/2021 08:15,39.9425
06/03/2021 08:30,46.355
06/03/2021 08:45,73.02
06/03/2021 09:00,95.0775
06/03/2021 09:15,109.7775
06/03/2021 09:30,117.8425
06/03/2021 09:45,157.6
06/03/2021 10:00,173.1475
06/03/2021 10:15,198.4075
06/03/2021 10:30,213.3025
06/03/2021 10:45,226.745
06/03/2021 11:00,243.455
06/03/2021 11:15,290.8025
06/03/2021 11:30,282.34
06/03/2021 11:45,112.2575
06/03/2021 12:00,86.725
06/03/2021 12:15,86.675
06/03/2021 12:30,86.93
06/03/2021 12:45,83.0875
06/03/2021 13:00,62.35
06/03/2021 13:15,68.28
06/03/2021 13:30,93.83
06/03/2021 13:45,109.31
06/03/2021 14:00,131.01
06/03/2021 14:15,131.5
06/03/2021 14:30,269.335
06/03/2021 14:45,167.8225
06/03/2021 15:00,214.56
06/03/2021 15:15,199.65
06/03/2021 15:30,177.365
06/03/2021 15:45,164.4025
06/03/2021 16:00,152.265
06/03/2021 16:15,134.1925
06/03/2021 16:30,115.9875
